InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
578140,85123A,WHITE HANGING HEART T-LIGHT HOLDER,160,2011-11-23 10:58:00,2.55,14646.0,Netherlands
578140,22383,LUNCH BAG SUKI DESIGN ,100,2011-11-23 10:58:00,1.45,14646.0,Netherlands
578140,20727,LUNCH BAG  BLACK SKULL.,100,2011-11-23 10:58:00,1.45,14646.0,Netherlands
C578144,22697,GREEN REGENCY TEACUP AND SAUCER,-3,2011-11-23 11:06:00,2.95,16201.0,United Kingdom
C578144,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-11-23 11:06:00,2.95,16201.0,United Kingdom
578146,22727,ALARM CLOCK BAKELIKE RED ,4,2011-11-23 11:07:00,3.75,13742.0,United Kingdom
578149,21931,JUMBO STORAGE BAG SUKI,13,2011-11-23 11:11:00,4.13,,United Kingdom
578149,22384,LUNCH BAG PINK POLKADOT,1,2011-11-23 11:11:00,4.96,,United Kingdom
578149,22386,JUMBO BAG PINK POLKADOT,11,2011-11-23 11:11:00,4.13,,United Kingdom
578149,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,24,2011-11-23 11:11:00,4.13,,United Kingdom
578149,22457,NATURAL SLATE HEART CHALKBOARD ,3,2011-11-23 11:11:00,5.79,,United Kingdom
578149,22469,HEART OF WICKER SMALL,2,2011-11-23 11:11:00,4.13,,United Kingdom
578149,22666,RECIPE BOX PANTRY YELLOW DESIGN,11,2011-11-23 11:11:00,5.79,,United Kingdom
578149,22697,GREEN REGENCY TEACUP AND SAUCER,4,2011-11-23 11:11:00,5.79,,United Kingdom
578149,22699,ROSES REGENCY TEACUP AND SAUCER ,9,2011-11-23 11:11:00,5.79,,United Kingdom
578149,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,7,2011-11-23 11:11:00,10.79,,United Kingdom
578149,22960,JAM MAKING SET WITH JARS,4,2011-11-23 11:11:00,8.29,,United Kingdom
578149,22961,JAM MAKING SET PRINTED,7,2011-11-23 11:11:00,3.29,,United Kingdom
578149,22993,SET OF 4 PANTRY JELLY MOULDS,3,2011-11-23 11:11:00,3.29,,United Kingdom
578149,82482,WOODEN PICTURE FRAME WHITE FINISH,9,2011-11-23 11:11:00,4.96,,United Kingdom
578149,85099B,JUMBO BAG RED RETROSPOT,14,2011-11-23 11:11:00,4.13,,United Kingdom
578149,85123a,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-11-23 11:11:00,6.63,,United Kingdom
C578148,20728,LUNCH BAG CARS BLUE,-1,2011-11-23 11:11:00,1.65,15117.0,United Kingdom
578151,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-11-23 11:18:00,2.95,16020.0,United Kingdom
578151,22961,JAM MAKING SET PRINTED,12,2011-11-23 11:18:00,1.45,16020.0,United Kingdom
578151,22960,JAM MAKING SET WITH JARS,6,2011-11-23 11:18:00,4.25,16020.0,United Kingdom
578151,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-11-23 11:18:00,4.95,16020.0,United Kingdom
578154,20728,LUNCH BAG CARS BLUE,1,2011-11-23 11:30:00,1.65,15117.0,United Kingdom
578155,23298,SPOTTY BUNTING,1,2011-11-23 11:32:00,4.95,12748.0,United Kingdom
578155,22383,LUNCH BAG SUKI DESIGN ,1,2011-11-23 11:32:00,1.65,12748.0,United Kingdom
578155,22384,LUNCH BAG PINK POLKADOT,2,2011-11-23 11:32:00,1.65,12748.0,United Kingdom
578155,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-11-23 11:32:00,1.65,12748.0,United Kingdom
578171,20727,LUNCH BAG  BLACK SKULL.,10,2011-11-23 11:36:00,1.65,17685.0,United Kingdom
578171,22383,LUNCH BAG SUKI DESIGN ,10,2011-11-23 11:36:00,1.65,17685.0,United Kingdom
578171,20728,LUNCH BAG CARS BLUE,10,2011-11-23 11:36:00,1.65,17685.0,United Kingdom
578171,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-11-23 11:36:00,1.65,17685.0,United Kingdom
578187,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-11-23 11:40:00,2.95,14336.0,United Kingdom
578187,23298,SPOTTY BUNTING,6,2011-11-23 11:40:00,4.95,14336.0,United Kingdom
578187,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-23 11:40:00,2.95,14336.0,United Kingdom
578211,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-23 11:47:00,2.95,12748.0,United Kingdom
578211,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-11-23 11:47:00,2.95,12748.0,United Kingdom
578225,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-23 11:51:00,2.95,17700.0,United Kingdom
578225,23298,SPOTTY BUNTING,3,2011-11-23 11:51:00,4.95,17700.0,United Kingdom
578225,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-23 11:51:00,1.69,17700.0,United Kingdom
578229,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2011-11-23 11:54:00,2.95,16066.0,United Kingdom
578233,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-11-23 12:20:00,1.65,14049.0,United Kingdom
578233,20728,LUNCH BAG CARS BLUE,10,2011-11-23 12:20:00,1.65,14049.0,United Kingdom
578233,20728,LUNCH BAG CARS BLUE,10,2011-11-23 12:20:00,1.65,14049.0,United Kingdom
578233,23206,LUNCH BAG APPLE DESIGN,10,2011-11-23 12:20:00,1.65,14049.0,United Kingdom
578233,20725,LUNCH BAG RED RETROSPOT,10,2011-11-23 12:20:00,1.65,14049.0,United Kingdom
578233,22383,LUNCH BAG SUKI DESIGN ,10,2011-11-23 12:20:00,1.65,14049.0,United Kingdom
578233,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-11-23 12:20:00,1.65,14049.0,United Kingdom
578233,20727,LUNCH BAG  BLACK SKULL.,10,2011-11-23 12:20:00,1.65,14049.0,United Kingdom
578233,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-23 12:20:00,2.95,14049.0,United Kingdom
578234,22383,LUNCH BAG SUKI DESIGN ,10,2011-11-23 12:22:00,1.65,13650.0,United Kingdom
578234,22423,REGENCY CAKESTAND 3 TIER,3,2011-11-23 12:22:00,12.75,13650.0,United Kingdom
578234,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-11-23 12:22:00,2.95,13650.0,United Kingdom
578234,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-23 12:22:00,2.95,13650.0,United Kingdom
578243,23206,LUNCH BAG APPLE DESIGN,10,2011-11-23 12:33:00,1.65,13448.0,United Kingdom
578243,20725,LUNCH BAG RED RETROSPOT,10,2011-11-23 12:33:00,1.65,13448.0,United Kingdom
578244,22383,LUNCH BAG SUKI DESIGN ,10,2011-11-23 12:36:00,1.65,15727.0,United Kingdom
578244,23206,LUNCH BAG APPLE DESIGN,10,2011-11-23 12:36:00,1.65,15727.0,United Kingdom
578244,20725,LUNCH BAG RED RETROSPOT,10,2011-11-23 12:36:00,1.65,15727.0,United Kingdom
578244,22384,LUNCH BAG PINK POLKADOT,10,2011-11-23 12:36:00,1.65,15727.0,United Kingdom
578244,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-11-23 12:36:00,2.95,15727.0,United Kingdom
578248,22666,RECIPE BOX PANTRY YELLOW DESIGN,4,2011-11-23 12:40:00,2.95,16255.0,United Kingdom
578250,22960,JAM MAKING SET WITH JARS,1,2011-11-23 12:43:00,4.25,15901.0,United Kingdom
578250,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-11-23 12:43:00,2.95,15901.0,United Kingdom
578252,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,160,2011-11-23 12:48:00,2.55,16079.0,United Kingdom
578253,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-11-23 12:51:00,0.55,14744.0,United Kingdom
578254,23298,SPOTTY BUNTING,4,2011-11-23 12:52:00,4.95,17809.0,United Kingdom
578255,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-23 12:58:00,2.95,14675.0,United Kingdom
578255,47566,PARTY BUNTING,1,2011-11-23 12:58:00,4.95,14675.0,United Kingdom
578255,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-23 12:58:00,2.95,14675.0,United Kingdom
578255,23206,LUNCH BAG APPLE DESIGN,2,2011-11-23 12:58:00,1.65,14675.0,United Kingdom
578255,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-11-23 12:58:00,1.65,14675.0,United Kingdom
578258,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-11-23 13:01:00,4.95,13263.0,United Kingdom
578258,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-11-23 13:01:00,2.95,13263.0,United Kingdom
578258,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-23 13:01:00,2.95,13263.0,United Kingdom
578258,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-11-23 13:01:00,2.95,13263.0,United Kingdom
578260,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-23 13:15:00,2.95,17469.0,United Kingdom
578261,82482,WOODEN PICTURE FRAME WHITE FINISH,16,2011-11-23 13:24:00,2.95,14216.0,United Kingdom
578262,22383,LUNCH BAG SUKI DESIGN ,1,2011-11-23 13:27:00,1.65,18283.0,United Kingdom
578262,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-11-23 13:27:00,1.65,18283.0,United Kingdom
578262,22383,LUNCH BAG SUKI DESIGN ,1,2011-11-23 13:27:00,1.65,18283.0,United Kingdom
578262,20725,LUNCH BAG RED RETROSPOT,2,2011-11-23 13:27:00,1.65,18283.0,United Kingdom
578262,22384,LUNCH BAG PINK POLKADOT,2,2011-11-23 13:27:00,1.65,18283.0,United Kingdom
578262,20727,LUNCH BAG  BLACK SKULL.,2,2011-11-23 13:27:00,1.65,18283.0,United Kingdom
578262,23206,LUNCH BAG APPLE DESIGN,2,2011-11-23 13:27:00,1.65,18283.0,United Kingdom
578262,22386,JUMBO BAG PINK POLKADOT,2,2011-11-23 13:27:00,2.08,18283.0,United Kingdom
578262,21931,JUMBO STORAGE BAG SUKI,2,2011-11-23 13:27:00,2.08,18283.0,United Kingdom
578262,85099B,JUMBO BAG RED RETROSPOT,2,2011-11-23 13:27:00,2.08,18283.0,United Kingdom
578262,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-11-23 13:27:00,0.55,18283.0,United Kingdom
578262,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-11-23 13:27:00,0.55,18283.0,United Kingdom
578262,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-11-23 13:27:00,0.55,18283.0,United Kingdom
578262,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-11-23 13:27:00,2.95,18283.0,United Kingdom
578266,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2011-11-23 13:34:00,2.08,12748.0,United Kingdom
578266,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-11-23 13:34:00,1.65,12748.0,United Kingdom
578266,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-11-23 13:34:00,2.95,12748.0,United Kingdom
578270,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,16,2011-11-23 13:39:00,5.79,14096.0,United Kingdom
578270,20725,LUNCH BAG RED RETROSPOT,5,2011-11-23 13:39:00,4.13,14096.0,United Kingdom
578270,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-23 13:39:00,24.96,14096.0,United Kingdom
578270,22457,NATURAL SLATE HEART CHALKBOARD ,8,2011-11-23 13:39:00,5.79,14096.0,United Kingdom
578270,22666,RECIPE BOX PANTRY YELLOW DESIGN,9,2011-11-23 13:39:00,5.79,14096.0,United Kingdom
578270,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-11-23 13:39:00,10.79,14096.0,United Kingdom
578270,22960,JAM MAKING SET WITH JARS,1,2011-11-23 13:39:00,8.29,14096.0,United Kingdom
578270,22961,JAM MAKING SET PRINTED,12,2011-11-23 13:39:00,3.29,14096.0,United Kingdom
578270,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-11-23 13:39:00,2.46,14096.0,United Kingdom
578270,47566,PARTY BUNTING,6,2011-11-23 13:39:00,10.79,14096.0,United Kingdom
578270,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-11-23 13:39:00,5.79,14096.0,United Kingdom
578270,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-23 13:39:00,5.79,14096.0,United Kingdom
578270,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-11-23 13:39:00,1.25,14096.0,United Kingdom
578271,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-23 13:40:00,1.69,13899.0,United Kingdom
578273,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-11-23 13:41:00,2.95,14335.0,Germany
578273,22727,ALARM CLOCK BAKELIKE RED ,6,2011-11-23 13:41:00,3.75,14335.0,Germany
578275,20727,LUNCH BAG  BLACK SKULL.,1,2011-11-23 13:46:00,1.65,15916.0,United Kingdom
578275,20727,LUNCH BAG  BLACK SKULL.,2,2011-11-23 13:46:00,1.65,15916.0,United Kingdom
578285,21931,JUMBO STORAGE BAG SUKI,2,2011-11-23 13:57:00,2.08,12748.0,United Kingdom
578285,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-11-23 13:57:00,1.65,12748.0,United Kingdom
578285,20728,LUNCH BAG CARS BLUE,1,2011-11-23 13:57:00,1.65,12748.0,United Kingdom
578289,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-23 14:07:00,12.75,17841.0,United Kingdom
578289,22386,JUMBO BAG PINK POLKADOT,6,2011-11-23 14:07:00,2.08,17841.0,United Kingdom
578289,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-11-23 14:07:00,2.95,17841.0,United Kingdom
578289,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-11-23 14:07:00,1.25,17841.0,United Kingdom
578289,22727,ALARM CLOCK BAKELIKE RED ,1,2011-11-23 14:07:00,3.75,17841.0,United Kingdom
578291,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-11-23 14:18:00,2.95,16500.0,United Kingdom
578292,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-11-23 14:35:00,2.95,13174.0,United Kingdom
578292,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-23 14:35:00,12.75,13174.0,United Kingdom
578293,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-23 14:36:00,2.08,15640.0,United Kingdom
578293,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-11-23 14:36:00,2.95,15640.0,United Kingdom
578293,22423,REGENCY CAKESTAND 3 TIER,16,2011-11-23 14:36:00,10.95,15640.0,United Kingdom
578293,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-11-23 14:36:00,2.95,15640.0,United Kingdom
578294,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-11-23 14:37:00,2.95,16790.0,United Kingdom
578295,POST,POSTAGE,2,2011-11-23 14:39:00,18.0,12569.0,Germany
578296,47566,PARTY BUNTING,12,2011-11-23 14:51:00,4.95,16653.0,United Kingdom
578298,POST,POSTAGE,3,2011-11-23 14:52:00,18.0,12619.0,Germany
578300,POST,POSTAGE,1,2011-11-23 15:02:00,40.0,12664.0,Finland
578301,22469,HEART OF WICKER SMALL,24,2011-11-23 15:14:00,1.65,17034.0,United Kingdom
578302,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-23 15:23:00,2.95,16057.0,United Kingdom
578302,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-23 15:23:00,2.08,16057.0,United Kingdom
578302,22383,LUNCH BAG SUKI DESIGN ,10,2011-11-23 15:23:00,1.65,16057.0,United Kingdom
578303,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,2011-11-23 15:39:00,2.95,14733.0,United Kingdom
578303,23298,SPOTTY BUNTING,6,2011-11-23 15:39:00,4.95,14733.0,United Kingdom
578303,47566,PARTY BUNTING,8,2011-11-23 15:39:00,4.95,14733.0,United Kingdom
578303,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-11-23 15:39:00,4.95,14733.0,United Kingdom
578304,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2011-11-23 15:41:00,2.55,13831.0,United Kingdom
578305,22960,JAM MAKING SET WITH JARS,48,2011-11-23 15:44:00,3.75,14088.0,United Kingdom
578305,22423,REGENCY CAKESTAND 3 TIER,17,2011-11-23 15:44:00,10.95,14088.0,United Kingdom
578306,47566,PARTY BUNTING,4,2011-11-23 15:46:00,4.95,17410.0,United Kingdom
578306,22727,ALARM CLOCK BAKELIKE RED ,4,2011-11-23 15:46:00,3.75,17410.0,United Kingdom
578310,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-23 16:22:00,12.75,17434.0,United Kingdom
578314,22697,GREEN REGENCY TEACUP AND SAUCER,24,2011-11-23 16:33:00,2.55,13350.0,United Kingdom
578314,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-11-23 16:33:00,2.55,13350.0,United Kingdom
578316,22727,ALARM CLOCK BAKELIKE RED ,4,2011-11-23 16:43:00,3.75,14189.0,United Kingdom
578317,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-23 16:47:00,2.95,15398.0,United Kingdom
578317,22961,JAM MAKING SET PRINTED,12,2011-11-23 16:47:00,1.45,15398.0,United Kingdom
578317,20728,LUNCH BAG CARS BLUE,10,2011-11-23 16:47:00,1.65,15398.0,United Kingdom
578317,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-11-23 16:47:00,4.95,15398.0,United Kingdom
578317,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-11-23 16:47:00,2.95,15398.0,United Kingdom
578317,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-11-23 16:47:00,1.69,15398.0,United Kingdom
578319,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-11-23 16:48:00,1.69,15393.0,United Kingdom
578321,20728,LUNCH BAG CARS BLUE,200,2011-11-23 16:59:00,1.45,12557.0,Spain
578322,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-23 17:10:00,2.95,12948.0,United Kingdom
578323,23298,SPOTTY BUNTING,1,2011-11-23 17:19:00,4.95,15743.0,United Kingdom
578323,47566,PARTY BUNTING,1,2011-11-23 17:19:00,4.95,15743.0,United Kingdom
578323,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-11-23 17:19:00,2.95,15743.0,United Kingdom
578323,22469,HEART OF WICKER SMALL,3,2011-11-23 17:19:00,1.65,15743.0,United Kingdom
578323,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-11-23 17:19:00,2.95,15743.0,United Kingdom
578323,22993,SET OF 4 PANTRY JELLY MOULDS,6,2011-11-23 17:19:00,1.25,15743.0,United Kingdom
578324,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-11-23 17:32:00,2.95,17530.0,United Kingdom
578331,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-24 08:44:00,12.75,14911.0,EIRE
578331,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-11-24 08:44:00,2.95,14911.0,EIRE
578331,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-11-24 08:44:00,2.95,14911.0,EIRE
578333,POST,POSTAGE,2,2011-11-24 08:50:00,18.0,12471.0,Germany
578335,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-24 09:06:00,2.95,17481.0,United Kingdom
578339,POST,POSTAGE,1,2011-11-24 09:07:00,28.0,12421.0,Spain
578343,23206,LUNCH BAG APPLE DESIGN,20,2011-11-24 09:21:00,1.65,13277.0,United Kingdom
578344,20727,LUNCH BAG  BLACK SKULL.,2,2011-11-24 09:21:00,4.13,,United Kingdom
578344,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-11-24 09:21:00,5.79,,United Kingdom
578344,22383,LUNCH BAG SUKI DESIGN ,1,2011-11-24 09:21:00,4.13,,United Kingdom
578344,22386,JUMBO BAG PINK POLKADOT,4,2011-11-24 09:21:00,4.13,,United Kingdom
578344,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,2011-11-24 09:21:00,4.13,,United Kingdom
578344,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-24 09:21:00,24.96,,United Kingdom
578344,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-11-24 09:21:00,5.79,,United Kingdom
578344,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-11-24 09:21:00,5.79,,United Kingdom
578344,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-11-24 09:21:00,5.79,,United Kingdom
578344,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-11-24 09:21:00,10.79,,United Kingdom
578344,22727,ALARM CLOCK BAKELIKE RED ,2,2011-11-24 09:21:00,7.46,,United Kingdom
578344,22960,JAM MAKING SET WITH JARS,6,2011-11-24 09:21:00,8.29,,United Kingdom
578344,22961,JAM MAKING SET PRINTED,8,2011-11-24 09:21:00,3.29,,United Kingdom
578344,22993,SET OF 4 PANTRY JELLY MOULDS,3,2011-11-24 09:21:00,2.46,,United Kingdom
578344,23206,LUNCH BAG APPLE DESIGN,2,2011-11-24 09:21:00,4.13,,United Kingdom
578344,47566,PARTY BUNTING,1,2011-11-24 09:21:00,10.79,,United Kingdom
578344,85099B,JUMBO BAG RED RETROSPOT,3,2011-11-24 09:21:00,4.13,,United Kingdom
578344,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-24 09:21:00,5.79,,United Kingdom
578347,20725,LUNCH BAG RED RETROSPOT,2,2011-11-24 09:26:00,4.13,,United Kingdom
578347,21931,JUMBO STORAGE BAG SUKI,1,2011-11-24 09:26:00,4.13,,United Kingdom
578347,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,16,2011-11-24 09:26:00,5.79,,United Kingdom
578347,22384,LUNCH BAG PINK POLKADOT,1,2011-11-24 09:26:00,4.13,,United Kingdom
578347,22386,JUMBO BAG PINK POLKADOT,4,2011-11-24 09:26:00,4.13,,United Kingdom
578347,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-11-24 09:26:00,4.13,,United Kingdom
578347,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-24 09:26:00,24.96,,United Kingdom
578347,22457,NATURAL SLATE HEART CHALKBOARD ,3,2011-11-24 09:26:00,5.79,,United Kingdom
578347,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-11-24 09:26:00,5.79,,United Kingdom
578347,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-11-24 09:26:00,5.79,,United Kingdom
578347,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-11-24 09:26:00,10.79,,United Kingdom
578347,22727,ALARM CLOCK BAKELIKE RED ,1,2011-11-24 09:26:00,7.46,,United Kingdom
578347,22960,JAM MAKING SET WITH JARS,2,2011-11-24 09:26:00,8.29,,United Kingdom
578347,22961,JAM MAKING SET PRINTED,8,2011-11-24 09:26:00,3.29,,United Kingdom
578347,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-11-24 09:26:00,2.46,,United Kingdom
578347,23206,LUNCH BAG APPLE DESIGN,1,2011-11-24 09:26:00,4.13,,United Kingdom
578347,23298,SPOTTY BUNTING,1,2011-11-24 09:26:00,10.79,,United Kingdom
578347,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-11-24 09:26:00,5.79,,United Kingdom
578347,85099B,JUMBO BAG RED RETROSPOT,7,2011-11-24 09:26:00,4.13,,United Kingdom
578347,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-11-24 09:26:00,5.79,,United Kingdom
578348,POST,POSTAGE,2,2011-11-24 09:34:00,18.0,12494.0,France
578350,22727,ALARM CLOCK BAKELIKE RED ,12,2011-11-24 09:51:00,3.75,15632.0,United Kingdom
578350,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-11-24 09:51:00,1.25,15632.0,United Kingdom
578351,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-11-24 09:59:00,2.55,14987.0,United Kingdom
578353,22386,JUMBO BAG PINK POLKADOT,10,2011-11-24 10:07:00,2.08,14825.0,United Kingdom
578354,22423,REGENCY CAKESTAND 3 TIER,6,2011-11-24 10:12:00,12.75,17139.0,United Kingdom
578354,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-11-24 10:12:00,2.95,17139.0,United Kingdom
578354,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2011-11-24 10:12:00,2.95,17139.0,United Kingdom
578354,20727,LUNCH BAG  BLACK SKULL.,10,2011-11-24 10:12:00,1.65,17139.0,United Kingdom
578354,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-11-24 10:12:00,1.65,17139.0,United Kingdom
578356,22993,SET OF 4 PANTRY JELLY MOULDS,48,2011-11-24 10:14:00,1.25,14866.0,United Kingdom
578358,22423,REGENCY CAKESTAND 3 TIER,12,2011-11-24 10:35:00,12.75,15482.0,United Kingdom
578359,85099B,JUMBO BAG RED RETROSPOT,100,2011-11-24 10:35:00,1.79,14607.0,United Kingdom
578359,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,2011-11-24 10:35:00,1.79,14607.0,United Kingdom
578359,21931,JUMBO STORAGE BAG SUKI,100,2011-11-24 10:35:00,1.79,14607.0,United Kingdom
578362,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-11-24 10:39:00,2.95,12913.0,United Kingdom
578362,85099B,JUMBO BAG RED RETROSPOT,20,2011-11-24 10:39:00,2.08,12913.0,United Kingdom
578362,22469,HEART OF WICKER SMALL,12,2011-11-24 10:39:00,1.65,12913.0,United Kingdom
C578363,22423,REGENCY CAKESTAND 3 TIER,-12,2011-11-24 10:40:00,12.75,15482.0,United Kingdom
578364,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-11-24 10:42:00,2.95,13588.0,United Kingdom
578365,22423,REGENCY CAKESTAND 3 TIER,6,2011-11-24 10:46:00,10.95,15482.0,United Kingdom
578366,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-11-24 10:53:00,2.08,16173.0,United Kingdom
578366,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-24 10:53:00,2.08,16173.0,United Kingdom
578366,23298,SPOTTY BUNTING,3,2011-11-24 10:53:00,4.95,16173.0,United Kingdom
578366,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-11-24 10:53:00,4.95,16173.0,United Kingdom
578366,22384,LUNCH BAG PINK POLKADOT,10,2011-11-24 10:53:00,1.65,16173.0,United Kingdom
578369,22469,HEART OF WICKER SMALL,4,2011-11-24 11:10:00,1.65,14698.0,United Kingdom
578369,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-11-24 11:10:00,2.95,14698.0,United Kingdom
578370,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-11-24 11:11:00,0.55,17346.0,United Kingdom
578370,85099B,JUMBO BAG RED RETROSPOT,4,2011-11-24 11:11:00,2.08,17346.0,United Kingdom
578370,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2011-11-24 11:11:00,2.08,17346.0,United Kingdom
578370,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-24 11:11:00,1.69,17346.0,United Kingdom
578373,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-24 11:19:00,2.95,17451.0,United Kingdom
